row,col,model,formula,mse,rmse,mae,r2
2,25,对数函数,y = 30.721461 + 65.698250 × ln(x),3.488486,1.867749,1.579979,0.998521
2,25,指数函数,y = 113.496331 × e^(0.027266×x),76.794312,8.763236,6.919743,0.967453
2,25,3元多项式,y = 0.042702×x³ + -1.977449×x² + 28.253327×x + 38.235816,0.013140,0.114631,0.082518,0.999994
2,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,26,幂函数,y = 75.398099 × x^0.361075,5.616710,2.369960,1.984661,0.997620
2,26,对数函数,y = 32.922158 + 65.318081 × ln(x),3.093812,1.758923,1.474945,0.998689
2,26,指数函数,y = 113.709331 × e^(0.027550×x),77.718078,8.815786,6.958239,0.967061
2,26,3元多项式,y = 0.048312×x³ + -2.182800×x² + 29.795800×x + 36.504375,0.013626,0.116732,0.085227,0.999994
2,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,27,幂函数,y = 76.150558 × x^0.358241,6.145449,2.479002,2.074291,0.997395
2,27,对数函数,y = 34.600996 + 64.865543 × ln(x),2.602486,1.613222,1.340658,0.998897
2,27,指数函数,y = 113.966718 × e^(0.027490×x),78.934921,8.884533,7.009845,0.966546
2,27,3元多项式,y = 0.051714×x³ + -2.315392×x² + 30.809664×x + 35.310110,0.012811,0.113185,0.082567,0.999995
2,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,28,幂函数,y = 76.303549 × x^0.356961,6.498391,2.549194,2.131000,0.997246
2,28,对数函数,y = 34.890214 + 64.671666 × ln(x),2.313624,1.521060,1.255332,0.999019
2,28,指数函数,y = 114.085232 × e^(0.027271×x),79.603674,8.922089,7.037690,0.966262
2,28,3元多项式,y = 0.052895×x³ + -2.372100×x² + 31.292717×x + 34.241690,0.012807,0.113166,0.082528,0.999995
2,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,29,幂函数,y = 76.308808 × x^0.357478,6.622857,2.573491,2.149945,0.997193
2,29,对数函数,y = 34.876624 + 64.778759 × ln(x),2.213039,1.487629,1.226926,0.999062
2,29,指数函数,y = 114.044245 × e^(0.027421×x),79.652838,8.924844,7.039331,0.966241
2,29,3元多项式,y = 0.053882×x³ + -2.405054×x² + 31.574376×x + 33.704156,0.012557,0.112058,0.082929,0.999995
2,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,30,幂函数,y = 76.504832 × x^0.355719,6.916087,2.629845,2.194652,0.997069
2,30,对数函数,y = 35.280443 + 64.491105 × ln(x),1.978220,1.406492,1.160805,0.999162
2,30,指数函数,y = 114.202705 × e^(0.027109×x),80.377182,8.965332,7.070123,0.965934
2,30,3元多项式,y = 0.053048×x³ + -2.387206×x² + 31.480306×x + 33.833681,0.011351,0.106541,0.079909,0.999995
2,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,31,幂函数,y = 77.136903 × x^0.354020,7.335917,2.708490,2.257230,0.996891
2,31,对数函数,y = 36.691245 + 64.224626 × ln(x),1.694320,1.301660,1.066960,0.999282
2,31,指数函数,y = 114.357827 × e^(0.027245×x),81.194371,9.010792,7.104220,0.965588
2,31,3元多项式,y = 0.056333×x³ + -2.506242×x² + 32.358962×x + 32.990382,0.011738,0.108342,0.082228,0.999995
2,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
2,32,幂函数,y = 79.413271 × x^0.355111,7.801803,2.793171,2.325670,0.996693
2,32,对数函数,y = 41.886468 + 64.466210 × ln(x),1.429874,1.195773,0.963417,0.999394
2,32,指数函数,y = 114.274896 × e^(0.029901×x),81.469338,9.026037,7.114346,0.965471
2,32,3元多项式,y = 0.077210×x³ + -3.123848×x² + 36.410672×x + 30.580983,0.012844,0.113330,0.085840,0.999995
3,1,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,1,幂函数,y = 78.835811 × x^0.356945,6.564218,2.562073,2.150319,0.997218
3,1,对数函数,y = 40.793225 + 64.674783 × ln(x),2.285205,1.511690,1.237034,0.999031
3,1,指数函数,y = 114.092574 × e^(0.029872×x),79.900390,8.938702,7.065814,0.966136
3,1,3元多项式,y = 0.058160×x³ + -2.446562×x² + 31.605583×x + 39.049642,0.035440,0.188256,0.157744,0.999985
3,2,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,2,幂函数,y = 76.081567 × x^0.362178,5.911958,2.431452,2.045237,0.997494
3,2,对数函数,y = 34.490658 + 65.550367 × ln(x),2.846540,1.687169,1.391741,0.998794
3,2,指数函数,y = 113.625520 × e^(0.028557×x),78.008702,8.832254,6.982512,0.966938
3,2,3元多项式,y = 0.048499×x³ + -2.153239×x² + 29.627476×x + 38.280735,0.033269,0.182397,0.151637,0.999986
3,3,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,3,幂函数,y = 74.281890 × x^0.366987,5.330386,2.308763,1.944696,0.997741
3,3,对数函数,y = 30.297572 + 66.350213 × ln(x),3.438468,1.854311,1.540421,0.998543
3,3,指数函数,y = 113.194021 × e^(0.028097×x),76.276822,8.733660,6.906317,0.967672
3,3,3元多项式,y = 0.043431×x³ + -1.981798×x² + 28.387914×x + 38.108892,0.033364,0.182659,0.150782,0.999986
3,4,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,4,幂函数,y = 73.006641 × x^0.369708,4.967137,2.228707,1.880399,0.997895
3,4,对数函数,y = 27.261889 + 66.794694 × ln(x),3.862530,1.965332,1.636145,0.998363
3,4,指数函数,y = 112.947687 × e^(0.027565×x),75.242369,8.674236,6.861208,0.968111
3,4,3元多项式,y = 0.039083×x³ + -1.832709×x² + 27.257221×x + 38.439930,0.035813,0.189244,0.157047,0.999985
3,5,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,5,幂函数,y = 72.231910 × x^0.371010,4.746743,2.178702,1.840309,0.997988
3,5,对数函数,y = 25.395508 + 66.999901 × ln(x),4.143797,2.035632,1.696383,0.998244
3,5,指数函数,y = 112.828040 × e^(0.027144×x),74.685025,8.642050,6.837508,0.968347
3,5,3元多项式,y = 0.035956×x³ + -1.722417×x² + 26.383179×x + 39.030989,0.038903,0.197237,0.164616,0.999984
3,6,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,6,幂函数,y = 71.794419 × x^0.371624,4.555649,2.134397,1.802890,0.998069
3,6,对数函数,y = 24.351926 + 67.084431 × ln(x),4.393593,2.096090,1.754090,0.998138
3,6,指数函数,y = 112.769743 × e^(0.026875×x),74.342244,8.622195,6.823701,0.968492
3,6,3元多项式,y = 0.032660×x³ + -1.596981×x² + 25.348488×x + 40.596270,0.039589,0.198969,0.167037,0.999983
3,7,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,7,幂函数,y = 70.216730 × x^0.376759,3.958502,1.989598,1.681666,0.998322
3,7,对数函数,y = 20.525179 + 67.922432 × ln(x),5.265809,2.294735,1.935154,0.997768
3,7,指数函数,y = 112.303873 × e^(0.026691×x),72.476181,8.513294,6.741211,0.969283
3,7,3元多项式,y = 0.028341×x³ + -1.425466×x² + 23.896923×x + 41.831898,0.040485,0.201209,0.168950,0.999983
3,8,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,8,幂函数,y = 68.456621 × x^0.381766,3.447107,1.856639,1.571842,0.998539
3,8,对数函数,y = 16.129088 + 68.739344 × ln(x),6.164198,2.482780,2.100336,0.997387
3,8,指数函数,y = 111.849268 × e^(0.026263×x),70.734539,8.410383,6.664482,0.970021
3,8,3元多项式,y = 0.023402×x³ + -1.228043×x² + 22.160467×x + 43.464533,0.044834,0.211740,0.178044,0.999981
3,9,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,9,幂函数,y = 67.975500 × x^0.383204,3.169820,1.780399,1.505385,0.998657
3,9,对数函数,y = 14.969100 + 68.946280 × ln(x),6.752068,2.598474,2.202183,0.997138
3,9,指数函数,y = 111.713405 × e^(0.026165×x),70.042540,8.369142,6.635850,0.970314
3,9,3元多项式,y = 0.020449×x³ + -1.102449×x² + 20.998442×x + 45.727083,0.048873,0.221073,0.185208,0.999979
3,10,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,10,幂函数,y = 68.063355 × x^0.382357,3.034804,1.742069,1.482328,0.998714
3,10,对数函数,y = 15.260822 + 68.765906 × ln(x),7.092280,2.663134,2.258108,0.996994
3,10,指数函数,y = 111.782047 × e^(0.026036×x),70.004148,8.366848,6.636202,0.970331
3,10,3元多项式,y = 0.018555×x³ + -1.021550×x² + 20.225686×x + 47.742199,0.050716,0.225202,0.187619,0.999979
3,11,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,11,幂函数,y = 68.803982 × x^0.378870,3.168167,1.779935,1.518946,0.998657
3,11,对数函数,y = 17.161837 + 68.160115 × ln(x),6.879753,2.622928,2.220296,0.997084
3,11,指数函数,y = 112.092201 × e^(0.025860×x),70.940850,8.422639,6.680282,0.969934
3,11,3元多项式,y = 0.017743×x³ + -0.989094×x² + 19.931538×x + 49.225910,0.050690,0.225145,0.186323,0.999979
3,12,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,12,幂函数,y = 69.683156 × x^0.377050,3.173525,1.781439,1.523804,0.998655
3,12,对数函数,y = 19.448428 + 67.831522 × ln(x),6.910608,2.628803,2.222620,0.997071
3,12,指数函数,y = 112.250752 × e^(0.026257×x),71.309326,8.444485,6.698059,0.969777
3,12,3元多项式,y = 0.018333×x³ + -1.009058×x² + 20.131448×x + 50.099478,0.052831,0.229850,0.189587,0.999978
3,13,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,13,幂函数,y = 69.441011 × x^0.377215,3.103543,1.761687,1.512076,0.998685
3,13,对数函数,y = 18.854421 + 67.845689 × ln(x),7.106860,2.665869,2.255138,0.996988
3,13,指数函数,y = 112.233677 × e^(0.026061×x),71.173657,8.436448,6.693155,0.969835
3,13,3元多项式,y = 0.016835×x³ + -0.947266×x² + 19.559566×x + 51.078569,0.053141,0.230523,0.189512,0.999977
3,14,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,14,幂函数,y = 70.130057 × x^0.374817,3.207946,1.791074,1.536585,0.998640
3,14,对数函数,y = 20.595843 + 67.430874 × ln(x),6.942129,2.634792,2.228909,0.997058
3,14,指数函数,y = 112.447053 × e^(0.026108×x),71.854978,8.476732,6.723486,0.969546
3,14,3元多项式,y = 0.016267×x³ + -0.923814×x² + 19.388432×x + 52.279523,0.046447,0.215515,0.175137,0.999980
3,15,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,15,幂函数,y = 70.869623 × x^0.371991,3.395089,1.842577,1.577384,0.998561
3,15,对数函数,y = 22.415713 + 66.954995 × ln(x),6.579428,2.565040,2.171172,0.997211
3,15,指数函数,y = 112.700240 × e^(0.026083×x),72.742782,8.528938,6.762665,0.969170
3,15,3元多项式,y = 0.016612×x³ + -0.940281×x² + 19.571387×x + 52.629971,0.041091,0.202709,0.164505,0.999983
3,16,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,16,幂函数,y = 71.808011 × x^0.368337,3.704589,1.924731,1.641527,0.998430
3,16,对数函数,y = 24.678265 + 66.348318 × ln(x),6.017920,2.453145,2.074768,0.997449
3,16,指数函数,y = 113.029039 × e^(0.026021×x),73.988934,8.601682,6.817076,0.968642
3,16,3元多项式,y = 0.017217×x³ + -0.969044×x² + 19.882799×x + 52.843426,0.035310,0.187908,0.151422,0.999985
3,17,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,17,幂函数,y = 72.463471 × x^0.367526,3.859987,1.964685,1.666379,0.998364
3,17,对数函数,y = 26.255417 + 66.231744 × ln(x),5.660569,2.379195,2.015219,0.997601
3,17,指数函数,y = 113.104884 × e^(0.026445×x),74.379543,8.624358,6.831805,0.968476
3,17,3元多项式,y = 0.019979×x³ + -1.080296×x² + 20.891980×x + 51.519909,0.030982,0.176017,0.142804,0.999987
3,18,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,18,幂函数,y = 72.892543 × x^0.368876,3.836912,1.958804,1.651755,0.998374
3,18,对数函数,y = 27.314899 + 66.477272 × ln(x),5.581260,2.362469,2.008131,0.997635
3,18,指数函数,y = 112.986957 × e^(0.027247×x),74.034253,8.604316,6.813535,0.968623
3,18,3元多项式,y = 0.024138×x³ + -1.237620×x² + 22.242578×x + 49.537037,0.027479,0.165767,0.137041,0.999988
3,19,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,19,幂函数,y = 72.394938 × x^0.370573,3.815444,1.953316,1.637780,0.998383
3,19,对数函数,y = 26.077752 + 66.784710 × ln(x),5.521073,2.349696,2.006921,0.997660
3,19,指数函数,y = 112.838778 × e^(0.027213×x),73.626029,8.580561,6.792062,0.968796
3,19,3元多项式,y = 0.025840×x³ + -1.306620×x² + 22.800830×x + 47.678110,0.021775,0.147562,0.123832,0.999991
3,20,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,20,幂函数,y = 71.731667 × x^0.371364,3.938642,1.984601,1.668977,0.998331
3,20,对数函数,y = 24.371838 + 66.950549 × ln(x),5.236745,2.288394,1.955749,0.997781
3,20,指数函数,y = 112.773335 × e^(0.026757×x),73.581008,8.577937,6.786061,0.968815
3,20,3元多项式,y = 0.027897×x³ + -1.400445×x² + 23.578801×x + 44.755925,0.018470,0.135906,0.114034,0.999992
3,21,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,21,幂函数,y = 72.357416 × x^0.369144,4.326875,2.080114,1.750336,0.998166
3,21,对数函数,y = 25.818266 + 66.609207 × ln(x),4.622405,2.149978,1.830880,0.998041
3,21,指数函数,y = 112.977427 × e^(0.026769×x),74.518696,8.632421,6.824466,0.968417
3,21,3元多项式,y = 0.032375×x³ + -1.583140×x² + 25.112976×x + 42.038838,0.016307,0.127698,0.104213,0.999993
3,22,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,22,幂函数,y = 73.301766 × x^0.367124,4.653100,2.157104,1.812048,0.998028
3,22,对数函数,y = 28.065739 + 66.290564 × ln(x),4.170631,2.042212,1.737564,0.998232
3,22,指数函数,y = 113.162319 × e^(0.027153×x),75.360367,8.681035,6.860079,0.968060
3,22,3元多项式,y = 0.036402×x³ + -1.733426×x² + 26.333509×x + 40.813729,0.014376,0.119900,0.093560,0.999994
3,23,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,23,幂函数,y = 73.132577 × x^0.367305,4.672447,2.161584,1.814503,0.998020
3,23,对数函数,y = 27.643209 + 66.325993 × ln(x),4.142087,2.035212,1.732171,0.998244
3,23,指数函数,y = 113.146466 × e^(0.027033×x),75.313709,8.678347,6.856295,0.968080
3,23,3元多项式,y = 0.037132×x³ + -1.766797×x² + 26.609592×x + 39.893826,0.013412,0.115812,0.084501,0.999994
3,24,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,24,幂函数,y = 73.483053 × x^0.366401,4.836268,2.199152,1.844829,0.997950
3,24,对数函数,y = 28.462406 + 66.184821 × ln(x),3.934088,1.983453,1.685988,0.998333
3,24,指数函数,y = 113.229245 × e^(0.027132×x),75.699922,8.700570,6.871897,0.967917
3,24,3元多项式,y = 0.039088×x³ + -1.841353×x² + 27.205867×x + 39.110760,0.012254,0.110697,0.078738,0.999995
3,25,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,25,幂函数,y = 73.646956 × x^0.365140,5.032991,2.243433,1.880761,0.997867
3,25,对数函数,y = 28.815109 + 65.981829 × ln(x),3.711345,1.926485,1.630846,0.998427
3,25,指数函数,y = 113.343057 × e^(0.026942×x),76.172633,8.727693,6.891542,0.967716
3,25,3元多项式,y = 0.040680×x³ + -1.911340×x² + 27.774324×x + 37.921975,0.013059,0.114276,0.082864,0.999994
3,26,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,26,幂函数,y = 74.784359 × x^0.362654,5.418216,2.327706,1.950084,0.997704
3,26,对数函数,y = 31.491339 + 65.579719 × ln(x),3.299901,1.816563,1.525817,0.998601
3,26,指数函数,y = 113.567515 × e^(0.027382×x),77.130123,8.782376,6.931552,0.967310
3,26,3元多项式,y = 0.046566×x³ + -2.123912×x² + 29.379730×x + 36.399576,0.012843,0.113329,0.082805,0.999995
3,27,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,27,幂函数,y = 75.530933 × x^0.359634,5.975047,2.444391,2.044696,0.997468
3,27,对数函数,y = 33.159952 + 65.098383 × ln(x),2.759389,1.661141,1.384213,0.998831
3,27,指数函数,y = 113.842381 × e^(0.027267×x),78.431255,8.856142,6.987486,0.966759
3,27,3元多项式,y = 0.049670×x³ + -2.248720×x² + 30.357183×x + 35.180206,0.013205,0.114913,0.083433,0.999994
3,28,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,28,幂函数,y = 75.487339 × x^0.358345,6.289189,2.507825,2.097053,0.997334
3,28,对数函数,y = 32.987059 + 64.899611 × ln(x),2.489594,1.577845,1.305571,0.998945
3,28,指数函数,y = 113.961001 × e^(0.026853×x),79.062265,8.891696,7.013911,0.966492
3,28,3元多项式,y = 0.049526×x³ + -2.263034×x² + 30.544225×x + 34.264105,0.012835,0.113293,0.083081,0.999995
3,29,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,29,幂函数,y = 75.517405 × x^0.359264,6.397730,2.529373,2.112414,0.997288
3,29,对数函数,y = 33.035245 + 65.078062 × ln(x),2.393998,1.547255,1.282537,0.998985
3,29,指数函数,y = 113.885382 × e^(0.027139×x),79.020039,8.889322,7.011575,0.966509
3,29,3元多项式,y = 0.050863×x³ + -2.304601×x² + 30.891465×x + 33.720850,0.012976,0.113913,0.085217,0.999995
3,30,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,30,幂函数,y = 75.361143 × x^0.358009,6.613384,2.571650,2.147221,0.997197
3,30,对数函数,y = 32.612652 + 64.874632 × ln(x),2.207489,1.485762,1.231271,0.999064
3,30,指数函数,y = 113.999039 × e^(0.026626×x),79.554624,8.919340,7.034525,0.966283
3,30,3元多项式,y = 0.048559×x³ + -2.238264×x² + 30.459437×x + 33.866468,0.011452,0.107014,0.080288,0.999995
3,31,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,31,幂函数,y = 76.173987 × x^0.355640,7.105613,2.665636,2.221896,0.996988
3,31,对数函数,y = 34.456406 + 64.496202 × ln(x),1.839529,1.356292,1.119903,0.999220
3,31,指数函数,y = 114.214255 × e^(0.026754×x),80.618154,8.978761,7.079324,0.965832
3,31,3元多项式,y = 0.051511×x³ + -2.347076×x² + 31.278763×x + 33.335813,0.011029,0.105019,0.079795,0.999995
3,32,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
3,32,幂函数,y = 78.738236 × x^0.355856,7.671326,2.769716,2.306657,0.996749
3,32,对数函数,y = 40.358991 + 64.589506 × ln(x),1.496588,1.223351,0.992274,0.999366
3,32,指数函数,y = 114.208690 × e^(0.029417×x),81.192253,9.010674,7.102874,0.965589
3,32,3元多项式,y = 0.071813×x³ + -2.963689×x² + 35.422605×x + 31.016220,0.012115,0.110070,0.083518,0.999995
4,1,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
4,1,幂函数,y = 78.134740 × x^0.356593,6.395237,2.528881,2.122623,0.997290
4,1,对数函数,y = 39.209583 + 64.592482 × ln(x),2.430591,1.559035,1.279240,0.998970
4,1,指数函数,y = 114.118603 × e^(0.029033×x),79.781564,8.932053,7.061681,0.966187
4,1,3元多项式,y = 0.052149×x³ + -2.263266×x² + 30.324397×x + 40.038416,0.037580,0.193856,0.162780,0.999984
4,2,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
4,2,幂函数,y = 75.466040 × x^0.362516,5.773345,2.402779,2.020176,0.997553
4,2,对数函数,y = 33.052547 + 65.595160 × ln(x),2.984362,1.727531,1.429276,0.998735
4,2,指数函数,y = 113.592556 × e^(0.028024×x),77.765768,8.818490,6.972772,0.967041
4,2,3元多项式,y = 0.045135×x³ + -2.046150×x² + 28.843512×x + 38.682441,0.035338,0.187985,0.155705,0.999985
4,3,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
4,3,幂函数,y = 73.692148 × x^0.367688,5.220496,2.284840,1.926147,0.997787
4,3,对数函数,y = 28.884943 + 66.462618 × ln(x),3.567037,1.888660,1.567956,0.998488
4,3,指数函数,y = 113.130007 × e^(0.027693×x),75.983012,8.716823,6.893691,0.967797
4,3,3元多项式,y = 0.041195×x³ + -1.910092×x² + 27.855414×x + 38.141219,0.035145,0.187470,0.155219,0.999985
4,4,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
4,4,幂函数,y = 72.474977 × x^0.370028,4.883446,2.209852,1.864796,0.997930
4,4,对数函数,y = 25.964610 + 66.841131 × ln(x),3.969577,1.992380,1.659168,0.998318
4,4,指数函数,y = 112.917073 × e^(0.027116×x),75.053412,8.663337,6.853099,0.968191
4,4,3元多项式,y = 0.037078×x³ + -1.768085×x² + 26.756063×x + 38.486203,0.037226,0.192939,0.159892,0.999984
4,5,常数模型,y = 149.833333,2359.472222,48.574399,35.055556,0.000000
4,5,幂函数,y = 71.843917 × x^0.370532,4.704619,2.169013,1.831926,0.998006
4,5,对数函数,y = 24.434887 + 66.907667 × ln(x),4.200274,2.049457,1.709117,0.998220
4,5,指数函数,y = 112.868084 × e^(0.026624×x),74.720905,8.644125,6.839509,0.968332
